nim,kode,grup,kembali,absen,no,semester,th_ajaran
11130078,MU1296,A,25/08/2014 18:37,H,35,GASAL,2014/2015
11130080,MU1296,A,25/08/2014 18:37,H,36,GASAL,2014/2015
11130081,MU1296,A,25/08/2014 18:37,H,37,GASAL,2014/2015
11130082,MU1296,A,25/08/2014 18:37,H,38,GASAL,2014/2015
11130084,MU1296,A,25/08/2014 18:37,H,39,GASAL,2014/2015
11094853,MK1083,A,26/08/2014 10:21,H,1,GASAL,2014/2015
11110026,MK1083,A,26/08/2014 10:21,H,2,GASAL,2014/2015
11110053,MK1083,A,26/08/2014 10:21,H,3,GASAL,2014/2015
11110056,MK1083,A,26/08/2014 10:21,H,4,GASAL,2014/2015
11110068,MK1083,A,26/08/2014 10:21,H,5,GASAL,2014/2015
11110074,MK1083,A,26/08/2014 10:21,H,6,GASAL,2014/2015
11104891,PB1092,A,26/08/2014 10:24,A,1,GASAL,2014/2015
11110010,PB1092,A,26/08/2014 10:24,H,2,GASAL,2014/2015
11110014,PB1092,A,26/08/2014 10:24,A,3,GASAL,2014/2015
11110022,PB1092,A,26/08/2014 10:24,H,4,GASAL,2014/2015
11110042,PB1092,A,26/08/2014 10:24,H,5,GASAL,2014/2015
11110071,PB1092,A,26/08/2014 10:24,H,6,GASAL,2014/2015
11120025,PB1092,A,26/08/2014 10:24,H,7,GASAL,2014/2015
11120032,PB1092,A,26/08/2014 10:24,H,8,GASAL,2014/2015
11120040,PB1092,A,26/08/2014 10:24,H,9,GASAL,2014/2015
11120042,PB1092,A,26/08/2014 10:24,H,10,GASAL,2014/2015
11120050,PB1092,A,26/08/2014 10:24,A,11,GASAL,2014/2015
11120052,PB1092,A,26/08/2014 10:24,A,12,GASAL,2014/2015
11120068,PB1092,A,26/08/2014 10:24,H,13,GASAL,2014/2015
11110002,MH1033,A,26/08/2014 10:50,H,1,GASAL,2014/2015
11110035,MH1033,A,26/08/2014 10:50,A,2,GASAL,2014/2015
11120049,MH1033,A,26/08/2014 10:50,A,3,GASAL,2014/2015
11120057,MH1033,A,26/08/2014 10:50,H,4,GASAL,2014/2015
11120074,MH1033,A,26/08/2014 10:50,H,5,GASAL,2014/2015
11130036,MH1033,A,26/08/2014 10:50,H,6,GASAL,2014/2015
11140041,MH1033,A,26/08/2014 10:50,H,7,GASAL,2014/2015
11140042,MH1033,A,26/08/2014 10:50,H,8,GASAL,2014/2015
11140043,MH1033,A,26/08/2014 10:50,H,9,GASAL,2014/2015
11140044,MH1033,A,26/08/2014 10:50,H,10,GASAL,2014/2015
11140045,MH1033,A,26/08/2014 10:50,H,11,GASAL,2014/2015
11140046,MH1033,A,26/08/2014 10:50,H,12,GASAL,2014/2015
11140047,MH1033,A,26/08/2014 10:50,H,13,GASAL,2014/2015
11140048,MH1033,A,26/08/2014 10:50,A,14,GASAL,2014/2015
11140049,MH1033,A,26/08/2014 10:50,H,15,GASAL,2014/2015
11140050,MH1033,A,26/08/2014 10:50,H,16,GASAL,2014/2015
11140051,MH1033,A,26/08/2014 10:50,H,17,GASAL,2014/2015
11140052,MH1033,A,26/08/2014 10:50,H,18,GASAL,2014/2015
11140053,MH1033,A,26/08/2014 10:50,H,19,GASAL,2014/2015
11140054,MH1033,A,26/08/2014 10:50,H,20,GASAL,2014/2015
11140055,MH1033,A,26/08/2014 10:50,H,21,GASAL,2014/2015
11140056,MH1033,A,26/08/2014 10:50,H,22,GASAL,2014/2015
11140057,MH1033,A,26/08/2014 10:50,H,23,GASAL,2014/2015
11140058,MH1033,A,26/08/2014 10:50,H,24,GASAL,2014/2015
11140059,MH1033,A,26/08/2014 10:50,H,25,GASAL,2014/2015
11140060,MH1033,A,26/08/2014 10:50,H,26,GASAL,2014/2015
11140061,MH1033,A,26/08/2014 10:50,H,27,GASAL,2014/2015
11140062,MH1033,A,26/08/2014 10:50,H,28,GASAL,2014/2015
11140063,MH1033,A,26/08/2014 10:50,H,29,GASAL,2014/2015
11140064,MH1033,A,26/08/2014 10:50,H,30,GASAL,2014/2015
11140065,MH1033,A,26/08/2014 10:50,H,31,GASAL,2014/2015
11140066,MH1033,A,26/08/2014 10:50,H,32,GASAL,2014/2015
11140067,MH1033,A,26/08/2014 10:50,H,33,GASAL,2014/2015
11140068,MH1033,A,26/08/2014 10:50,H,34,GASAL,2014/2015
11140069,MH1033,A,26/08/2014 10:50,H,35,GASAL,2014/2015
11140070,MH1033,A,26/08/2014 10:50,H,36,GASAL,2014/2015
11140071,MH1033,A,26/08/2014 10:50,H,37,GASAL,2014/2015
11140072,MH1033,A,26/08/2014 10:50,H,38,GASAL,2014/2015
11140073,MH1033,A,26/08/2014 10:50,H,39,GASAL,2014/2015
11140074,MH1033,A,26/08/2014 10:50,H,40,GASAL,2014/2015
11140075,MH1033,A,26/08/2014 10:50,H,41,GASAL,2014/2015
11140076,MH1033,A,26/08/2014 10:50,H,42,GASAL,2014/2015
11140077,MH1033,A,26/08/2014 10:50,H,43,GASAL,2014/2015
11140078,MH1033,A,26/08/2014 10:50,H,44,GASAL,2014/2015
11140079,MH1033,A,26/08/2014 10:50,H,45,GASAL,2014/2015
11140080,MH1033,A,26/08/2014 10:50,H,46,GASAL,2014/2015
11140081,MH1033,A,26/08/2014 10:50,H,47,GASAL,2014/2015
11140082,MH1033,A,26/08/2014 10:50,H,48,GASAL,2014/2015
11140084,MH1033,A,26/08/2014 10:50,H,49,GASAL,2014/2015
11140086,MH1033,A,26/08/2014 10:50,H,50,GASAL,2014/2015
11140087,MH1033,A,26/08/2014 10:50,H,51,GASAL,2014/2015
11140088,MH1033,A,26/08/2014 10:50,H,52,GASAL,2014/2015
11140089,MH1033,A,26/08/2014 10:50,H,53,GASAL,2014/2015
11140090,MH1033,A,26/08/2014 10:50,H,54,GASAL,2014/2015
11140091,MH1033,A,26/08/2014 10:50,H,55,GASAL,2014/2015
11140092,MH1033,A,26/08/2014 10:50,H,56,GASAL,2014/2015
11140093,MH1033,A,26/08/2014 10:50,H,57,GASAL,2014/2015
11094830,PB1073,A,26/08/2014 10:52,H,1,GASAL,2014/2015
11094845,PB1073,A,26/08/2014 10:52,H,2,GASAL,2014/2015
11110050,PB1073,A,26/08/2014 10:52,H,3,GASAL,2014/2015
11110065,PB1073,A,26/08/2014 10:52,H,4,GASAL,2014/2015
11110072,PB1073,A,26/08/2014 10:52,A,5,GASAL,2014/2015
11120002,PB1073,A,26/08/2014 10:52,H,6,GASAL,2014/2015
11120013,PB1073,A,26/08/2014 10:52,H,7,GASAL,2014/2015
11120018,PB1073,A,26/08/2014 10:52,H,8,GASAL,2014/2015
11120022,PB1073,A,26/08/2014 10:52,H,9,GASAL,2014/2015
11120023,PB1073,A,26/08/2014 10:52,H,10,GASAL,2014/2015
11120026,PB1073,A,26/08/2014 10:52,H,11,GASAL,2014/2015
11120028,PB1073,A,26/08/2014 10:52,H,12,GASAL,2014/2015
11120043,PB1073,A,26/08/2014 10:52,H,13,GASAL,2014/2015
11120056,PB1073,A,26/08/2014 10:52,H,14,GASAL,2014/2015
11120058,PB1073,A,26/08/2014 10:52,H,15,GASAL,2014/2015
11120061,PB1073,A,26/08/2014 10:52,H,16,GASAL,2014/2015
11120062,PB1073,A,26/08/2014 10:52,H,17,GASAL,2014/2015
11120063,PB1073,A,26/08/2014 10:52,H,18,GASAL,2014/2015
11120064,PB1073,A,26/08/2014 10:52,H,19,GASAL,2014/2015
11120067,PB1073,A,26/08/2014 10:52,H,20,GASAL,2014/2015
11120075,PB1073,A,26/08/2014 10:52,A,21,GASAL,2014/2015
11120084,PB1073,A,26/08/2014 10:52,H,22,GASAL,2014/2015
11120086,PB1073,A,26/08/2014 10:52,H,23,GASAL,2014/2015
11074551,MH1013,B,26/08/2014 11:28,A,1,GASAL,2014/2015
11130039,MH1013,B,26/08/2014 11:28,H,2,GASAL,2014/2015
11140021,MH1013,B,26/08/2014 11:28,H,3,GASAL,2014/2015
11140022,MH1013,B,26/08/2014 11:28,H,4,GASAL,2014/2015
11140023,MH1013,B,26/08/2014 11:28,H,5,GASAL,2014/2015
11140024,MH1013,B,26/08/2014 11:28,H,6,GASAL,2014/2015
11140025,MH1013,B,26/08/2014 11:28,A,7,GASAL,2014/2015
11140026,MH1013,B,26/08/2014 11:28,H,8,GASAL,2014/2015
11140027,MH1013,B,26/08/2014 11:28,H,9,GASAL,2014/2015
11140028,MH1013,B,26/08/2014 11:28,H,10,GASAL,2014/2015
11140029,MH1013,B,26/08/2014 11:28,H,11,GASAL,2014/2015
11140030,MH1013,B,26/08/2014 11:28,H,12,GASAL,2014/2015
11140032,MH1013,B,26/08/2014 11:28,H,13,GASAL,2014/2015
11140033,MH1013,B,26/08/2014 11:28,H,14,GASAL,2014/2015
11140034,MH1013,B,26/08/2014 11:28,H,15,GASAL,2014/2015
11140035,MH1013,B,26/08/2014 11:28,H,16,GASAL,2014/2015
11140036,MH1013,B,26/08/2014 11:28,H,17,GASAL,2014/2015
11140037,MH1013,B,26/08/2014 11:28,H,18,GASAL,2014/2015
11140038,MH1013,B,26/08/2014 11:28,H,19,GASAL,2014/2015
11140039,MH1013,B,26/08/2014 11:28,H,20,GASAL,2014/2015
11140040,MH1013,B,26/08/2014 11:28,H,21,GASAL,2014/2015
11140095,MH1013,B,26/08/2014 11:28,H,22,GASAL,2014/2015
11140096,MH1013,B,26/08/2014 11:28,H,23,GASAL,2014/2015
11140097,MH1013,B,26/08/2014 11:28,H,24,GASAL,2014/2015
11120013,MU1286,A,26/08/2014 13:20,H,1,GASAL,2014/2015
11120063,MU1286,A,26/08/2014 13:20,H,2,GASAL,2014/2015
11120079,MU1286,A,26/08/2014 13:20,H,3,GASAL,2014/2015
11130002,MU1286,A,26/08/2014 13:20,H,4,GASAL,2014/2015
11130004,MU1286,A,26/08/2014 13:20,H,5,GASAL,2014/2015
11130006,MU1286,A,26/08/2014 13:20,H,6,GASAL,2014/2015
11130007,MU1286,A,26/08/2014 13:20,H,7,GASAL,2014/2015
11130008,MU1286,A,26/08/2014 13:20,H,8,GASAL,2014/2015
11130009,MU1286,A,26/08/2014 13:20,H,9,GASAL,2014/2015
11130012,MU1286,A,26/08/2014 13:20,H,10,GASAL,2014/2015
11130013,MU1286,A,26/08/2014 13:20,H,11,GASAL,2014/2015
11130017,MU1286,A,26/08/2014 13:20,H,12,GASAL,2014/2015
11130018,MU1286,A,26/08/2014 13:20,A,13,GASAL,2014/2015
11130024,MU1286,A,26/08/2014 13:20,H,14,GASAL,2014/2015
11130025,MU1286,A,26/08/2014 13:20,H,15,GASAL,2014/2015
11130026,MU1286,A,26/08/2014 13:20,H,16,GASAL,2014/2015
11130027,MU1286,A,26/08/2014 13:20,H,17,GASAL,2014/2015
11130030,MU1286,A,26/08/2014 13:20,H,18,GASAL,2014/2015
11130031,MU1286,A,26/08/2014 13:20,H,19,GASAL,2014/2015
11130037,MU1286,A,26/08/2014 13:20,H,20,GASAL,2014/2015
11130040,MU1286,A,26/08/2014 13:20,H,21,GASAL,2014/2015
11130043,MU1286,A,26/08/2014 13:20,H,22,GASAL,2014/2015
11130048,MU1286,A,26/08/2014 13:20,H,23,GASAL,2014/2015
11130057,MU1286,A,26/08/2014 13:20,H,24,GASAL,2014/2015
11130061,MU1286,A,26/08/2014 13:20,H,25,GASAL,2014/2015
11130066,MU1286,A,26/08/2014 13:20,H,26,GASAL,2014/2015
11130071,MU1286,A,26/08/2014 13:20,H,27,GASAL,2014/2015
11130073,MU1286,A,26/08/2014 13:20,H,28,GASAL,2014/2015
11130080,MU1286,A,26/08/2014 13:20,A,29,GASAL,2014/2015
11130091,MU1286,A,26/08/2014 13:20,H,30,GASAL,2014/2015
11110067,MU1286,B,26/08/2014 13:23,A,1,GASAL,2014/2015
11130003,MU1286,B,26/08/2014 13:23,H,2,GASAL,2014/2015
11130005,MU1286,B,26/08/2014 13:23,H,3,GASAL,2014/2015
11130010,MU1286,B,26/08/2014 13:23,H,4,GASAL,2014/2015
11130014,MU1286,B,26/08/2014 13:23,H,5,GASAL,2014/2015
11130015,MU1286,B,26/08/2014 13:23,H,6,GASAL,2014/2015
11130016,MU1286,B,26/08/2014 13:23,H,7,GASAL,2014/2015
11130022,MU1286,B,26/08/2014 13:23,H,8,GASAL,2014/2015
11130023,MU1286,B,26/08/2014 13:23,H,9,GASAL,2014/2015
11130065,MU1286,B,26/08/2014 13:23,H,10,GASAL,2014/2015
11130067,MU1286,B,26/08/2014 13:23,H,11,GASAL,2014/2015
11130068,MU1286,B,26/08/2014 13:23,H,12,GASAL,2014/2015
11130077,MU1286,B,26/08/2014 13:23,H,13,GASAL,2014/2015
11130081,MU1286,B,26/08/2014 13:23,H,14,GASAL,2014/2015
11130082,MU1286,B,26/08/2014 13:23,H,15,GASAL,2014/2015
11094803,MU1286,C,26/08/2014 13:24,A,1,GASAL,2014/2015
11120014,MU1286,C,26/08/2014 13:24,H,2,GASAL,2014/2015
11130001,MU1286,C,26/08/2014 13:24,H,3,GASAL,2014/2015
11130011,MU1286,C,26/08/2014 13:24,H,4,GASAL,2014/2015
11130032,MU1286,C,26/08/2014 13:24,H,5,GASAL,2014/2015
11130033,MU1286,C,26/08/2014 13:24,H,6,GASAL,2014/2015
11130034,MU1286,C,26/08/2014 13:24,H,7,GASAL,2014/2015
11130035,MU1286,C,26/08/2014 13:24,H,8,GASAL,2014/2015
11130038,MU1286,C,26/08/2014 13:24,H,9,GASAL,2014/2015
11130041,MU1286,C,26/08/2014 13:24,H,10,GASAL,2014/2015
11130042,MU1286,C,26/08/2014 13:24,H,11,GASAL,2014/2015
11130044,MU1286,C,26/08/2014 13:24,H,12,GASAL,2014/2015
11130046,MU1286,C,26/08/2014 13:24,H,13,GASAL,2014/2015
11130047,MU1286,C,26/08/2014 13:24,A,14,GASAL,2014/2015
11130049,MU1286,C,26/08/2014 13:24,H,15,GASAL,2014/2015
11130050,MU1286,C,26/08/2014 13:24,H,16,GASAL,2014/2015
11130051,MU1286,C,26/08/2014 13:24,H,17,GASAL,2014/2015
11130053,MU1286,C,26/08/2014 13:24,H,18,GASAL,2014/2015
11130054,MU1286,C,26/08/2014 13:24,H,19,GASAL,2014/2015
11130055,MU1286,C,26/08/2014 13:24,H,20,GASAL,2014/2015
11130058,MU1286,C,26/08/2014 13:24,H,21,GASAL,2014/2015
11130062,MU1286,C,26/08/2014 13:24,H,22,GASAL,2014/2015
11130074,MU1286,C,26/08/2014 13:24,H,23,GASAL,2014/2015
11130075,MU1286,C,26/08/2014 13:24,H,24,GASAL,2014/2015
11130078,MU1286,C,26/08/2014 13:24,H,25,GASAL,2014/2015
11130084,MU1286,C,26/08/2014 13:24,H,26,GASAL,2014/2015
11130085,MU1286,C,26/08/2014 13:24,H,27,GASAL,2014/2015
11130086,MU1286,C,26/08/2014 13:24,A,28,GASAL,2014/2015
11130087,MU1286,C,26/08/2014 13:24,H,29,GASAL,2014/2015
11130088,MU1286,C,26/08/2014 13:24,H,30,GASAL,2014/2015
11064514,MH1033,G,26/08/2014 13:45,A,1,GASAL,2014/2015
11104910,MH1033,G,26/08/2014 13:45,H,2,GASAL,2014/2015
11130056,MH1033,G,26/08/2014 13:45,A,3,GASAL,2014/2015
11130064,MH1033,G,26/08/2014 13:45,A,4,GASAL,2014/2015
11130069,MH1033,G,26/08/2014 13:45,H,5,GASAL,2014/2015
11140001,MH1033,G,26/08/2014 13:45,H,6,GASAL,2014/2015
11140003,MH1033,G,26/08/2014 13:45,H,7,GASAL,2014/2015
11140004,MH1033,G,26/08/2014 13:45,H,8,GASAL,2014/2015
11140005,MH1033,G,26/08/2014 13:45,A,9,GASAL,2014/2015
11140006,MH1033,G,26/08/2014 13:45,H,10,GASAL,2014/2015
11140007,MH1033,G,26/08/2014 13:45,H,11,GASAL,2014/2015
11140008,MH1033,G,26/08/2014 13:45,H,12,GASAL,2014/2015
11140009,MH1033,G,26/08/2014 13:45,H,13,GASAL,2014/2015
11140010,MH1033,G,26/08/2014 13:45,H,14,GASAL,2014/2015
11140011,MH1033,G,26/08/2014 13:45,H,15,GASAL,2014/2015
11140012,MH1033,G,26/08/2014 13:45,H,16,GASAL,2014/2015
11140013,MH1033,G,26/08/2014 13:45,A,17,GASAL,2014/2015
11140014,MH1033,G,26/08/2014 13:45,H,18,GASAL,2014/2015
11140015,MH1033,G,26/08/2014 13:45,A,19,GASAL,2014/2015
11140016,MH1033,G,26/08/2014 13:45,H,20,GASAL,2014/2015
11140018,MH1033,G,26/08/2014 13:45,H,21,GASAL,2014/2015
11140019,MH1033,G,26/08/2014 13:45,H,22,GASAL,2014/2015
11140020,MH1033,G,26/08/2014 13:45,H,23,GASAL,2014/2015
11140021,MH1033,G,26/08/2014 13:45,H,24,GASAL,2014/2015
11140022,MH1033,G,26/08/2014 13:45,H,25,GASAL,2014/2015
11140023,MH1033,G,26/08/2014 13:45,H,26,GASAL,2014/2015
11140024,MH1033,G,26/08/2014 13:45,H,27,GASAL,2014/2015
11140025,MH1033,G,26/08/2014 13:45,A,28,GASAL,2014/2015
11140026,MH1033,G,26/08/2014 13:45,H,29,GASAL,2014/2015
11140027,MH1033,G,26/08/2014 13:45,H,30,GASAL,2014/2015
11140028,MH1033,G,26/08/2014 13:45,H,31,GASAL,2014/2015
11140029,MH1033,G,26/08/2014 13:45,H,32,GASAL,2014/2015
11140030,MH1033,G,26/08/2014 13:45,H,33,GASAL,2014/2015
11140031,MH1033,G,26/08/2014 13:45,A,34,GASAL,2014/2015
11140032,MH1033,G,26/08/2014 13:45,H,35,GASAL,2014/2015
11140033,MH1033,G,26/08/2014 13:45,H,36,GASAL,2014/2015
11140034,MH1033,G,26/08/2014 13:45,H,37,GASAL,2014/2015
11140035,MH1033,G,26/08/2014 13:45,H,38,GASAL,2014/2015
11140036,MH1033,G,26/08/2014 13:45,H,39,GASAL,2014/2015
11140037,MH1033,G,26/08/2014 13:45,H,40,GASAL,2014/2015
11140038,MH1033,G,26/08/2014 13:45,H,41,GASAL,2014/2015
11140039,MH1033,G,26/08/2014 13:45,H,42,GASAL,2014/2015
11140040,MH1033,G,26/08/2014 13:45,H,43,GASAL,2014/2015
11140083,MH1033,G,26/08/2014 13:45,H,44,GASAL,2014/2015
11140094,MH1033,G,26/08/2014 13:45,H,45,GASAL,2014/2015
11140095,MH1033,G,26/08/2014 13:45,H,46,GASAL,2014/2015
11140096,MH1033,G,26/08/2014 13:45,H,47,GASAL,2014/2015
11140097,MH1033,G,26/08/2014 13:45,H,48,GASAL,2014/2015
11110015,MK1186,A,26/08/2014 13:56,H,1,GASAL,2014/2015
11120004,MK1186,A,26/08/2014 13:56,H,2,GASAL,2014/2015
11120007,MK1186,A,26/08/2014 13:56,H,3,GASAL,2014/2015
11120021,MK1186,A,26/08/2014 13:56,H,4,GASAL,2014/2015
11120031,MK1186,A,26/08/2014 13:56,H,5,GASAL,2014/2015
11120033,MK1186,A,26/08/2014 13:56,H,6,GASAL,2014/2015
11120034,MK1186,A,26/08/2014 13:56,H,7,GASAL,2014/2015
11120035,MK1186,A,26/08/2014 13:56,H,8,GASAL,2014/2015
11120057,MK1186,A,26/08/2014 13:56,A,9,GASAL,2014/2015
11120058,MK1186,A,26/08/2014 13:56,H,10,GASAL,2014/2015
11120061,MK1186,A,26/08/2014 13:56,H,11,GASAL,2014/2015
11120074,MK1186,A,26/08/2014 13:56,H,12,GASAL,2014/2015
11120015,MU1276,B,26/08/2014 14:57,A,1,GASAL,2014/2015
11130001,MU1276,B,26/08/2014 14:57,H,2,GASAL,2014/2015
11130015,MU1276,B,26/08/2014 14:57,H,3,GASAL,2014/2015
11130025,MU1276,B,26/08/2014 14:57,H,4,GASAL,2014/2015
11130037,MU1276,B,26/08/2014 14:57,H,5,GASAL,2014/2015
11130058,MU1276,B,26/08/2014 14:57,H,6,GASAL,2014/2015
11130066,MU1276,B,26/08/2014 14:57,H,7,GASAL,2014/2015
11130067,MU1276,B,26/08/2014 14:57,H,8,GASAL,2014/2015
11130068,MU1276,B,26/08/2014 14:57,H,9,GASAL,2014/2015
11130073,MU1276,B,26/08/2014 14:57,H,10,GASAL,2014/2015
11130074,MU1276,B,26/08/2014 14:57,H,11,GASAL,2014/2015
11130077,MU1276,B,26/08/2014 14:57,H,12,GASAL,2014/2015
11130078,MU1276,B,26/08/2014 14:57,H,13,GASAL,2014/2015
11094830,PB1092,C,26/08/2014 15:44,H,1,GASAL,2014/2015
11110002,PB1092,C,26/08/2014 15:44,H,2,GASAL,2014/2015
11110006,PB1092,C,26/08/2014 15:44,A,3,GASAL,2014/2015
11110011,PB1092,C,26/08/2014 15:44,H,4,GASAL,2014/2015
11110015,PB1092,C,26/08/2014 15:44,H,5,GASAL,2014/2015
11110020,PB1092,C,26/08/2014 15:44,H,6,GASAL,2014/2015
11110024,PB1092,C,26/08/2014 15:44,H,7,GASAL,2014/2015
11110026,PB1092,C,26/08/2014 15:44,H,8,GASAL,2014/2015
11110030,PB1092,C,26/08/2014 15:44,H,9,GASAL,2014/2015
11110034,PB1092,C,26/08/2014 15:44,H,10,GASAL,2014/2015
11110039,PB1092,C,26/08/2014 15:44,H,11,GASAL,2014/2015
11110040,PB1092,C,26/08/2014 15:44,H,12,GASAL,2014/2015
11110051,PB1092,C,26/08/2014 15:44,H,13,GASAL,2014/2015
11110052,PB1092,C,26/08/2014 15:44,H,14,GASAL,2014/2015
11110056,PB1092,C,26/08/2014 15:44,H,15,GASAL,2014/2015
11110068,PB1092,C,26/08/2014 15:44,H,16,GASAL,2014/2015
11110074,PB1092,C,26/08/2014 15:44,H,17,GASAL,2014/2015
11120012,PB1092,C,26/08/2014 15:44,H,18,GASAL,2014/2015
11120019,PB1092,C,26/08/2014 15:44,H,19,GASAL,2014/2015
11120024,PB1092,C,26/08/2014 15:44,H,20,GASAL,2014/2015
11120028,PB1092,C,26/08/2014 15:44,H,21,GASAL,2014/2015
11120041,PB1092,C,26/08/2014 15:44,H,22,GASAL,2014/2015
11120046,PB1092,C,26/08/2014 15:44,H,23,GASAL,2014/2015
11120051,PB1092,C,26/08/2014 15:44,H,24,GASAL,2014/2015
11120054,PB1092,C,26/08/2014 15:44,H,25,GASAL,2014/2015
11120057,PB1092,C,26/08/2014 15:44,A,26,GASAL,2014/2015
11120058,PB1092,C,26/08/2014 15:44,H,27,GASAL,2014/2015
11120061,PB1092,C,26/08/2014 15:44,H,28,GASAL,2014/2015
11120062,PB1092,C,26/08/2014 15:44,H,29,GASAL,2014/2015
11120063,PB1092,C,26/08/2014 15:44,H,30,GASAL,2014/2015
11120069,PB1092,C,26/08/2014 15:44,H,31,GASAL,2014/2015
11120070,PB1092,C,26/08/2014 15:44,H,32,GASAL,2014/2015
11120073,PB1092,C,26/08/2014 15:44,H,33,GASAL,2014/2015
11120075,PB1092,C,26/08/2014 15:44,A,34,GASAL,2014/2015
11120086,PB1092,C,26/08/2014 15:44,H,35,GASAL,2014/2015
11110001,MU1296,B,26/08/2014 15:45,H,1,GASAL,2014/2015
11110007,MU1296,B,26/08/2014 15:45,H,2,GASAL,2014/2015
11110054,MU1296,B,26/08/2014 15:45,H,3,GASAL,2014/2015
11110057,MU1296,B,26/08/2014 15:45,H,4,GASAL,2014/2015
11120015,MU1296,B,26/08/2014 15:45,A,5,GASAL,2014/2015
11120025,MU1296,B,26/08/2014 15:45,H,6,GASAL,2014/2015
11120029,MU1296,B,26/08/2014 15:45,H,7,GASAL,2014/2015
11120053,MU1296,B,26/08/2014 15:45,A,8,GASAL,2014/2015
11120078,MU1296,A,26/08/2014 15:45,H,9,GASAL,2014/2015
11120085,MU1296,B,26/08/2014 15:45,H,10,GASAL,2014/2015
11130003,MU1296,B,26/08/2014 15:45,H,11,GASAL,2014/2015
11130006,MU1296,B,26/08/2014 15:45,H,12,GASAL,2014/2015
11130010,MU1296,B,26/08/2014 15:45,H,13,GASAL,2014/2015
11130014,MU1296,B,26/08/2014 15:45,H,14,GASAL,2014/2015
11130016,MU1296,B,26/08/2014 15:45,H,15,GASAL,2014/2015
11130017,MU1296,B,26/08/2014 15:45,H,16,GASAL,2014/2015
11130023,MU1296,A,26/08/2014 15:45,H,17,GASAL,2014/2015
11130027,MU1296,B,26/08/2014 15:45,H,18,GASAL,2014/2015
11130030,MU1296,B,26/08/2014 15:45,H,19,GASAL,2014/2015
11130032,MU1296,B,26/08/2014 15:45,H,20,GASAL,2014/2015
11130033,MU1296,B,26/08/2014 15:45,H,21,GASAL,2014/2015
11130034,MU1296,B,26/08/2014 15:45,H,22,GASAL,2014/2015
11130036,MU1296,B,26/08/2014 15:45,H,23,GASAL,2014/2015
11130040,MU1296,B,26/08/2014 15:45,H,24,GASAL,2014/2015
11130042,MU1296,B,26/08/2014 15:45,H,25,GASAL,2014/2015
11130043,MU1296,B,26/08/2014 15:45,H,26,GASAL,2014/2015
11130046,MU1296,B,26/08/2014 15:45,H,27,GASAL,2014/2015
11130047,MU1296,B,26/08/2014 15:45,A,28,GASAL,2014/2015
11130049,MU1296,B,26/08/2014 15:45,H,29,GASAL,2014/2015
11130053,MU1296,B,26/08/2014 15:45,H,30,GASAL,2014/2015
11130065,MU1296,B,26/08/2014 15:45,H,31,GASAL,2014/2015
11130075,MU1296,B,26/08/2014 15:45,H,32,GASAL,2014/2015
11130085,MU1296,B,26/08/2014 15:45,H,33,GASAL,2014/2015
11130086,MU1296,B,26/08/2014 15:45,A,34,GASAL,2014/2015
11130087,MU1296,B,26/08/2014 15:45,H,35,GASAL,2014/2015
11130088,MU1296,B,26/08/2014 15:45,H,36,GASAL,2014/2015
11064514,MP1193,A,26/08/2014 15:47,A,1,GASAL,2014/2015
11094784,MP1193,A,26/08/2014 15:47,H,2,GASAL,2014/2015
11094845,MP1193,A,26/08/2014 15:47,H,3,GASAL,2014/2015
11094854,MP1193,A,26/08/2014 15:47,H,4,GASAL,2014/2015
11104891,MP1193,A,26/08/2014 15:47,A,5,GASAL,2014/2015
11110028,MP1193,A,26/08/2014 15:47,H,6,GASAL,2014/2015
11110035,MP1193,A,26/08/2014 15:47,A,7,GASAL,2014/2015
11110036,MP1193,A,26/08/2014 15:47,H,8,GASAL,2014/2015
11110042,MP1193,A,26/08/2014 15:47,H,9,GASAL,2014/2015
11110050,MP1193,A,26/08/2014 15:47,H,10,GASAL,2014/2015
11110055,MP1193,A,26/08/2014 15:47,H,11,GASAL,2014/2015
11110064,MP1193,A,26/08/2014 15:47,H,12,GASAL,2014/2015
11110065,MP1193,A,26/08/2014 15:47,H,13,GASAL,2014/2015
11110009,PB1092,B,26/08/2014 15:57,H,1,GASAL,2014/2015
11110072,PB1092,B,26/08/2014 15:57,H,2,GASAL,2014/2015
11120001,PB1092,B,26/08/2014 15:57,H,3,GASAL,2014/2015
11120002,PB1092,B,26/08/2014 15:57,H,4,GASAL,2014/2015
11120004,PB1092,B,26/08/2014 15:57,H,5,GASAL,2014/2015
11120005,PB1092,B,26/08/2014 15:57,H,6,GASAL,2014/2015
11120006,PB1092,B,26/08/2014 15:57,H,7,GASAL,2014/2015
11120007,PB1092,B,26/08/2014 15:57,H,8,GASAL,2014/2015
11120008,PB1092,B,26/08/2014 15:57,H,9,GASAL,2014/2015
11120009,PB1092,B,26/08/2014 15:57,H,10,GASAL,2014/2015
11120011,PB1092,B,26/08/2014 15:57,H,11,GASAL,2014/2015
11120017,PB1092,B,26/08/2014 15:57,H,12,GASAL,2014/2015
11120018,PB1092,B,26/08/2014 15:57,H,13,GASAL,2014/2015
11120020,PB1092,B,26/08/2014 15:57,H,14,GASAL,2014/2015
11120021,PB1092,B,26/08/2014 15:57,A,15,GASAL,2014/2015
11120022,PB1092,B,26/08/2014 15:57,A,16,GASAL,2014/2015
11120026,PB1092,B,26/08/2014 15:57,A,17,GASAL,2014/2015
