nim,kode,grup,kembali,absen,no,semester,th_ajaran
01120012,FI5113,A,19/11/2014 10:59,H,10,GASAL,2014/2015
01120013,FI5113,A,19/11/2014 10:59,H,11,GASAL,2014/2015
01120014,FI5113,A,19/11/2014 10:59,H,12,GASAL,2014/2015
01120015,FI5113,A,19/11/2014 10:59,H,13,GASAL,2014/2015
01120016,FI5113,A,19/11/2014 10:59,H,14,GASAL,2014/2015
01120017,FI5113,A,19/11/2014 10:59,H,15,GASAL,2014/2015
01120019,FI5113,A,19/11/2014 10:59,H,16,GASAL,2014/2015
01120020,FI5113,A,19/11/2014 10:59,H,17,GASAL,2014/2015
01120021,FI5113,A,19/11/2014 10:59,H,18,GASAL,2014/2015
01120022,FI5113,A,19/11/2014 10:59,H,19,GASAL,2014/2015
01120023,FI5113,A,19/11/2014 10:59,H,20,GASAL,2014/2015
01120025,FI5113,A,19/11/2014 10:59,H,21,GASAL,2014/2015
01120026,FI5113,A,19/11/2014 10:59,H,22,GASAL,2014/2015
01120028,FI5113,A,19/11/2014 10:59,H,23,GASAL,2014/2015
01120029,FI5113,A,19/11/2014 10:59,H,24,GASAL,2014/2015
01120030,FI5113,A,19/11/2014 10:59,H,25,GASAL,2014/2015
01120031,FI5113,A,19/11/2014 10:59,H,26,GASAL,2014/2015
01120032,FI5113,A,19/11/2014 10:59,H,27,GASAL,2014/2015
01120033,FI5113,A,19/11/2014 10:59,H,28,GASAL,2014/2015
01120034,FI5113,A,19/11/2014 10:59,H,29,GASAL,2014/2015
01120035,FI5113,A,19/11/2014 10:59,H,30,GASAL,2014/2015
01120036,FI5113,A,19/11/2014 10:59,H,31,GASAL,2014/2015
01120037,FI5113,A,19/11/2014 10:59,H,32,GASAL,2014/2015
01120038,FI5113,A,19/11/2014 10:59,H,33,GASAL,2014/2015
01120039,FI5113,A,19/11/2014 10:59,H,34,GASAL,2014/2015
01120040,FI5113,A,19/11/2014 10:59,H,35,GASAL,2014/2015
01120041,FI5113,A,19/11/2014 10:59,H,36,GASAL,2014/2015
01120042,FI5113,A,19/11/2014 10:59,H,37,GASAL,2014/2015
01120043,FI5113,A,19/11/2014 10:59,H,38,GASAL,2014/2015
01120044,FI5113,A,19/11/2014 10:59,H,39,GASAL,2014/2015
01120045,FI5113,A,19/11/2014 10:59,H,40,GASAL,2014/2015
01120046,FI5113,A,19/11/2014 10:59,H,41,GASAL,2014/2015
01120048,FI5113,A,19/11/2014 10:59,A,42,GASAL,2014/2015
01110001,FI5033,A,19/11/2014 11:06,H,1,GASAL,2014/2015
01110004,FI5033,A,19/11/2014 11:06,A,2,GASAL,2014/2015
01110005,FI5033,A,19/11/2014 11:06,H,3,GASAL,2014/2015
01110008,FI5033,A,19/11/2014 11:06,H,4,GASAL,2014/2015
01110010,FI5033,A,19/11/2014 11:06,H,5,GASAL,2014/2015
01110011,FI5033,A,19/11/2014 11:06,A,6,GASAL,2014/2015
01110012,FI5033,A,19/11/2014 11:06,H,7,GASAL,2014/2015
01110013,FI5033,A,19/11/2014 11:06,A,8,GASAL,2014/2015
01110014,FI5033,A,19/11/2014 11:06,A,9,GASAL,2014/2015
01110015,FI5033,A,19/11/2014 11:06,H,10,GASAL,2014/2015
01110016,FI5033,A,19/11/2014 11:06,H,11,GASAL,2014/2015
01110018,FI5033,A,19/11/2014 11:06,H,12,GASAL,2014/2015
01110020,FI5033,A,19/11/2014 11:06,H,13,GASAL,2014/2015
01110021,FI5033,A,19/11/2014 11:06,A,14,GASAL,2014/2015
01110022,FI5033,A,19/11/2014 11:06,A,15,GASAL,2014/2015
01110023,FI5033,A,19/11/2014 11:06,A,16,GASAL,2014/2015
01110024,FI5033,A,19/11/2014 11:06,H,17,GASAL,2014/2015
01110025,FI5033,A,19/11/2014 11:06,H,18,GASAL,2014/2015
01110026,FI5033,A,19/11/2014 11:06,H,19,GASAL,2014/2015
01110028,FI5033,A,19/11/2014 11:06,H,20,GASAL,2014/2015
01110029,FI5033,A,19/11/2014 11:06,A,21,GASAL,2014/2015
01110030,FI5033,A,19/11/2014 11:06,H,22,GASAL,2014/2015
01110032,FI5033,A,19/11/2014 11:06,H,23,GASAL,2014/2015
01110033,FI5033,A,19/11/2014 11:06,H,24,GASAL,2014/2015
01110034,FI5033,A,19/11/2014 11:06,H,25,GASAL,2014/2015
01110035,FI5033,A,19/11/2014 11:06,H,26,GASAL,2014/2015
01110036,FI5033,A,19/11/2014 11:06,H,27,GASAL,2014/2015
01110037,FI5033,A,19/11/2014 11:06,H,28,GASAL,2014/2015
01110038,FI5033,A,19/11/2014 11:06,H,29,GASAL,2014/2015
01110039,FI5033,A,19/11/2014 11:06,H,30,GASAL,2014/2015
01110040,FI5033,A,19/11/2014 11:06,H,31,GASAL,2014/2015
01110041,FI5033,A,19/11/2014 11:06,H,32,GASAL,2014/2015
01110042,FI5033,A,19/11/2014 11:06,H,33,GASAL,2014/2015
01120018,FI2033,B,19/11/2014 13:09,H,1,GASAL,2014/2015
01130001,FI2033,B,19/11/2014 13:09,H,2,GASAL,2014/2015
01130002,FI2033,B,19/11/2014 13:09,H,3,GASAL,2014/2015
01130004,FI2033,B,19/11/2014 13:09,H,4,GASAL,2014/2015
01130005,FI2033,B,19/11/2014 13:09,H,5,GASAL,2014/2015
01130009,FI2033,B,19/11/2014 13:09,H,6,GASAL,2014/2015
01130011,FI2033,B,19/11/2014 13:09,H,7,GASAL,2014/2015
01130015,FI2033,B,19/11/2014 13:09,H,8,GASAL,2014/2015
01130016,FI2033,B,19/11/2014 13:09,H,9,GASAL,2014/2015
01130017,FI2033,B,19/11/2014 13:09,H,10,GASAL,2014/2015
01130019,FI2033,B,19/11/2014 13:09,H,11,GASAL,2014/2015
01130020,FI2033,B,19/11/2014 13:09,H,12,GASAL,2014/2015
01130021,FI2033,B,19/11/2014 13:09,H,13,GASAL,2014/2015
01130023,FI2033,B,19/11/2014 13:09,H,14,GASAL,2014/2015
01130026,FI2033,B,19/11/2014 13:09,H,15,GASAL,2014/2015
01130029,FI2033,B,19/11/2014 13:09,H,16,GASAL,2014/2015
01130034,FI2033,B,19/11/2014 13:09,H,17,GASAL,2014/2015
01130040,FI2033,B,19/11/2014 13:09,A,18,GASAL,2014/2015
01130046,FI2033,B,19/11/2014 13:09,H,19,GASAL,2014/2015
01130048,FI2033,B,19/11/2014 13:09,H,20,GASAL,2014/2015
01130050,FI2033,B,19/11/2014 13:09,H,21,GASAL,2014/2015
01130051,FI2033,B,19/11/2014 13:09,H,22,GASAL,2014/2015
01130052,FI2033,B,19/11/2014 13:09,H,23,GASAL,2014/2015
01130053,FI2033,B,19/11/2014 13:09,H,24,GASAL,2014/2015
01130054,FI2033,B,19/11/2014 13:09,H,25,GASAL,2014/2015
01130055,FI2033,B,19/11/2014 13:09,H,26,GASAL,2014/2015
01130058,FI2033,B,19/11/2014 13:09,H,27,GASAL,2014/2015
01130059,FI2033,B,19/11/2014 13:09,H,28,GASAL,2014/2015
01110001,FI4033,B,19/11/2014 14:11,H,1,GASAL,2014/2015
01110004,FI4033,B,19/11/2014 14:11,A,2,GASAL,2014/2015
01110005,FI4033,B,19/11/2014 14:11,H,3,GASAL,2014/2015
01110008,FI4033,B,19/11/2014 14:11,H,4,GASAL,2014/2015
01110009,FI4033,B,19/11/2014 14:11,H,5,GASAL,2014/2015
01110010,FI4033,B,19/11/2014 14:11,H,6,GASAL,2014/2015
01110011,FI4033,B,19/11/2014 14:11,H,7,GASAL,2014/2015
01110013,FI4033,B,19/11/2014 14:11,H,8,GASAL,2014/2015
01110014,FI4033,B,19/11/2014 14:11,H,9,GASAL,2014/2015
01110015,FI4033,B,19/11/2014 14:11,H,10,GASAL,2014/2015
01110016,FI4033,B,19/11/2014 14:11,H,11,GASAL,2014/2015
01110017,FI4033,B,19/11/2014 14:11,H,12,GASAL,2014/2015
01110018,FI4033,B,19/11/2014 14:11,H,13,GASAL,2014/2015
01110020,FI4033,B,19/11/2014 14:11,H,14,GASAL,2014/2015
01110021,FI4033,B,19/11/2014 14:11,H,15,GASAL,2014/2015
01110022,FI4033,B,19/11/2014 14:11,H,16,GASAL,2014/2015
01110024,FI4033,B,19/11/2014 14:11,H,17,GASAL,2014/2015
01110025,FI4033,B,19/11/2014 14:11,H,18,GASAL,2014/2015
01110026,FI4033,B,19/11/2014 14:11,H,19,GASAL,2014/2015
01110028,FI4033,B,19/11/2014 14:11,H,20,GASAL,2014/2015
01110029,FI4033,B,19/11/2014 14:11,H,21,GASAL,2014/2015
01110030,FI4033,B,19/11/2014 14:11,H,22,GASAL,2014/2015
01110032,FI4033,B,19/11/2014 14:11,H,23,GASAL,2014/2015
01110033,FI4033,B,19/11/2014 14:11,H,24,GASAL,2014/2015
01110034,FI4033,B,19/11/2014 14:11,H,25,GASAL,2014/2015
01110035,FI4033,B,19/11/2014 14:11,H,26,GASAL,2014/2015
01110036,FI4033,B,19/11/2014 14:11,H,27,GASAL,2014/2015
01110037,FI4033,B,19/11/2014 14:11,H,28,GASAL,2014/2015
01110038,FI4033,B,19/11/2014 14:11,H,29,GASAL,2014/2015
01110039,FI4033,B,19/11/2014 14:11,H,30,GASAL,2014/2015
01110040,FI4033,B,19/11/2014 14:11,H,31,GASAL,2014/2015
01110041,FI4033,B,19/11/2014 14:11,H,32,GASAL,2014/2015
01110042,FI4033,B,19/11/2014 14:11,H,33,GASAL,2014/2015
01140011,FI2033,A,19/11/2014 14:16,H,1,GASAL,2014/2015
01140012,FI2033,A,19/11/2014 14:16,H,2,GASAL,2014/2015
01140013,FI2033,A,19/11/2014 14:16,H,3,GASAL,2014/2015
01140014,FI2033,A,19/11/2014 14:16,H,4,GASAL,2014/2015
01140015,FI2033,A,19/11/2014 14:16,H,5,GASAL,2014/2015
01140016,FI2033,A,19/11/2014 14:16,H,6,GASAL,2014/2015
01140017,FI2033,A,19/11/2014 14:16,H,7,GASAL,2014/2015
01140018,FI2033,A,19/11/2014 14:16,H,8,GASAL,2014/2015
01140019,FI2033,A,19/11/2014 14:16,H,9,GASAL,2014/2015
01140020,FI2033,A,19/11/2014 14:16,H,10,GASAL,2014/2015
01140021,FI2033,A,19/11/2014 14:16,H,11,GASAL,2014/2015
01140030,FI2033,A,19/11/2014 14:16,H,12,GASAL,2014/2015
01140031,FI2033,A,19/11/2014 14:16,H,13,GASAL,2014/2015
01140032,FI2033,A,19/11/2014 14:16,H,14,GASAL,2014/2015
01140033,FI2033,A,19/11/2014 14:16,H,15,GASAL,2014/2015
01140034,FI2033,A,19/11/2014 14:16,H,16,GASAL,2014/2015
01140035,FI2033,A,19/11/2014 14:16,H,17,GASAL,2014/2015
01140036,FI2033,A,19/11/2014 14:16,H,18,GASAL,2014/2015
01140038,FI2033,A,19/11/2014 14:16,H,19,GASAL,2014/2015
01140040,FI2033,A,19/11/2014 14:16,H,20,GASAL,2014/2015
01140043,FI2033,A,19/11/2014 14:16,H,21,GASAL,2014/2015
01140044,FI2033,A,19/11/2014 14:16,H,22,GASAL,2014/2015
01140046,FI2033,A,19/11/2014 14:16,H,23,GASAL,2014/2015
01140001,FI2013,A,19/11/2014 14:21,H,1,GASAL,2014/2015
01140002,FI2013,A,19/11/2014 14:21,H,2,GASAL,2014/2015
01140003,FI2013,A,19/11/2014 14:21,H,3,GASAL,2014/2015
01140004,FI2013,A,19/11/2014 14:21,H,4,GASAL,2014/2015
01140005,FI2013,A,19/11/2014 14:21,H,5,GASAL,2014/2015
01140006,FI2013,A,19/11/2014 14:21,H,6,GASAL,2014/2015
01140007,FI2013,A,19/11/2014 14:21,H,7,GASAL,2014/2015
01140008,FI2013,A,19/11/2014 14:21,H,8,GASAL,2014/2015
01140009,FI2013,A,19/11/2014 14:21,H,9,GASAL,2014/2015
01140010,FI2013,A,19/11/2014 14:21,H,10,GASAL,2014/2015
01140022,FI2013,A,19/11/2014 14:21,H,11,GASAL,2014/2015
01140023,FI2013,A,19/11/2014 14:21,H,12,GASAL,2014/2015
01140024,FI2013,A,19/11/2014 14:21,H,13,GASAL,2014/2015
01140025,FI2013,A,19/11/2014 14:21,H,14,GASAL,2014/2015
01140026,FI2013,A,19/11/2014 14:21,H,15,GASAL,2014/2015
01140027,FI2013,A,19/11/2014 14:21,H,16,GASAL,2014/2015
01140028,FI2013,A,19/11/2014 14:21,H,17,GASAL,2014/2015
01140029,FI2013,A,19/11/2014 14:21,H,18,GASAL,2014/2015
01140037,FI2013,A,19/11/2014 14:21,H,19,GASAL,2014/2015
01140039,FI2013,A,19/11/2014 14:21,H,20,GASAL,2014/2015
01140041,FI2013,A,19/11/2014 14:21,H,21,GASAL,2014/2015
01140042,FI2013,A,19/11/2014 14:21,H,22,GASAL,2014/2015
01140045,FI2013,A,19/11/2014 14:21,H,23,GASAL,2014/2015
01130024,FI2044,A,19/11/2014 16:41,H,1,GASAL,2014/2015
01140001,FI2044,A,19/11/2014 16:41,H,2,GASAL,2014/2015
01140002,FI2044,A,19/11/2014 16:41,H,3,GASAL,2014/2015
01140003,FI2044,A,19/11/2014 16:41,H,4,GASAL,2014/2015
01140004,FI2044,A,19/11/2014 16:41,H,5,GASAL,2014/2015
01140005,FI2044,A,19/11/2014 16:41,H,6,GASAL,2014/2015
01140006,FI2044,A,19/11/2014 16:41,H,7,GASAL,2014/2015
01140007,FI2044,A,19/11/2014 16:41,H,8,GASAL,2014/2015
01140008,FI2044,A,19/11/2014 16:41,H,9,GASAL,2014/2015
01140009,FI2044,A,19/11/2014 16:41,H,10,GASAL,2014/2015
01140010,FI2044,A,19/11/2014 16:41,H,11,GASAL,2014/2015
01140011,FI2044,A,19/11/2014 16:41,H,12,GASAL,2014/2015
01140012,FI2044,A,19/11/2014 16:41,H,13,GASAL,2014/2015
01140013,FI2044,A,19/11/2014 16:41,H,14,GASAL,2014/2015
01140014,FI2044,A,19/11/2014 16:41,H,15,GASAL,2014/2015
01140015,FI2044,A,19/11/2014 16:41,H,16,GASAL,2014/2015
01140016,FI2044,A,19/11/2014 16:41,H,17,GASAL,2014/2015
01140017,FI2044,A,19/11/2014 16:41,H,18,GASAL,2014/2015
01140018,FI2044,A,19/11/2014 16:41,H,19,GASAL,2014/2015
01140019,FI2044,A,19/11/2014 16:41,H,20,GASAL,2014/2015
01140020,FI2044,A,19/11/2014 16:41,H,21,GASAL,2014/2015
01140021,FI2044,A,19/11/2014 16:41,H,22,GASAL,2014/2015
01140022,FI2044,A,19/11/2014 16:41,H,23,GASAL,2014/2015
01140023,FI2044,A,19/11/2014 16:41,H,24,GASAL,2014/2015
01140024,FI2044,A,19/11/2014 16:41,H,25,GASAL,2014/2015
01140025,FI2044,A,19/11/2014 16:41,H,26,GASAL,2014/2015
01140026,FI2044,A,19/11/2014 16:41,H,27,GASAL,2014/2015
01140027,FI2044,A,19/11/2014 16:41,H,28,GASAL,2014/2015
01140028,FI2044,A,19/11/2014 16:41,H,29,GASAL,2014/2015
01140029,FI2044,A,19/11/2014 16:41,H,30,GASAL,2014/2015
01140030,FI2044,A,19/11/2014 16:41,H,31,GASAL,2014/2015
01140031,FI2044,A,19/11/2014 16:41,H,32,GASAL,2014/2015
01140032,FI2044,A,19/11/2014 16:41,H,33,GASAL,2014/2015
01140033,FI2044,A,19/11/2014 16:41,H,34,GASAL,2014/2015
01140034,FI2044,A,19/11/2014 16:41,H,35,GASAL,2014/2015
01140035,FI2044,A,19/11/2014 16:41,H,36,GASAL,2014/2015
01140036,FI2044,A,19/11/2014 16:41,H,37,GASAL,2014/2015
01140037,FI2044,A,19/11/2014 16:41,H,38,GASAL,2014/2015
01140038,FI2044,A,19/11/2014 16:41,H,39,GASAL,2014/2015
01140039,FI2044,A,19/11/2014 16:41,H,40,GASAL,2014/2015
01140040,FI2044,A,19/11/2014 16:41,H,41,GASAL,2014/2015
01140041,FI2044,A,19/11/2014 16:41,H,42,GASAL,2014/2015
01140042,FI2044,A,19/11/2014 16:41,H,43,GASAL,2014/2015
01140043,FI2044,A,19/11/2014 16:41,H,44,GASAL,2014/2015
01140044,FI2044,A,19/11/2014 16:41,H,45,GASAL,2014/2015
01140045,FI2044,A,19/11/2014 16:41,H,46,GASAL,2014/2015
01140046,FI2044,A,19/11/2014 16:41,H,47,GASAL,2014/2015
01082170,FI3013,B,19/11/2014 17:16,H,1,GASAL,2014/2015
01130001,FI3013,B,19/11/2014 17:16,H,2,GASAL,2014/2015
01130002,FI3013,B,19/11/2014 17:16,H,3,GASAL,2014/2015
01130003,FI3013,B,19/11/2014 17:16,H,4,GASAL,2014/2015
01130004,FI3013,B,19/11/2014 17:16,H,5,GASAL,2014/2015
01130005,FI3013,B,19/11/2014 17:16,H,6,GASAL,2014/2015
01130006,FI3013,B,19/11/2014 17:16,H,7,GASAL,2014/2015
01130007,FI3013,B,19/11/2014 17:16,H,8,GASAL,2014/2015
01130008,FI3013,B,19/11/2014 17:16,H,9,GASAL,2014/2015
01130009,FI3013,B,19/11/2014 17:16,H,10,GASAL,2014/2015
01130010,FI3013,B,19/11/2014 17:16,H,11,GASAL,2014/2015
01130011,FI3013,B,19/11/2014 17:16,H,12,GASAL,2014/2015
01130012,FI3013,B,19/11/2014 17:16,H,13,GASAL,2014/2015
01130013,FI3013,B,19/11/2014 17:16,H,14,GASAL,2014/2015
01130014,FI3013,B,19/11/2014 17:16,H,15,GASAL,2014/2015
01130015,FI3013,B,19/11/2014 17:16,H,16,GASAL,2014/2015
01130016,FI3013,B,19/11/2014 17:16,H,17,GASAL,2014/2015
01130017,FI3013,B,19/11/2014 17:16,H,18,GASAL,2014/2015
01130018,FI3013,B,19/11/2014 17:16,H,19,GASAL,2014/2015
01130019,FI3013,B,19/11/2014 17:16,H,20,GASAL,2014/2015
01130020,FI3013,B,19/11/2014 17:16,H,21,GASAL,2014/2015
01130021,FI3013,B,19/11/2014 17:16,H,22,GASAL,2014/2015
01130022,FI3013,B,19/11/2014 17:16,H,23,GASAL,2014/2015
01130023,FI3013,B,19/11/2014 17:16,H,24,GASAL,2014/2015
01130025,FI3013,B,19/11/2014 17:16,H,25,GASAL,2014/2015
01130026,FI3013,B,19/11/2014 17:16,H,26,GASAL,2014/2015
01130027,FI3013,B,19/11/2014 17:16,H,27,GASAL,2014/2015
01130028,FI3013,B,19/11/2014 17:16,H,28,GASAL,2014/2015
01130029,FI3013,B,19/11/2014 17:16,H,29,GASAL,2014/2015
01130030,FI3013,B,19/11/2014 17:16,H,30,GASAL,2014/2015
01130031,FI3013,B,19/11/2014 17:16,H,31,GASAL,2014/2015
01130032,FI3013,B,19/11/2014 17:16,H,32,GASAL,2014/2015
01130033,FI3013,B,19/11/2014 17:16,H,33,GASAL,2014/2015
01130034,FI3013,B,19/11/2014 17:16,H,34,GASAL,2014/2015
01130035,FI3013,B,19/11/2014 17:16,H,35,GASAL,2014/2015
01130036,FI3013,B,19/11/2014 17:16,H,36,GASAL,2014/2015
01130037,FI3013,B,19/11/2014 17:16,H,37,GASAL,2014/2015
01130039,FI3013,B,19/11/2014 17:16,H,38,GASAL,2014/2015
01130040,FI3013,B,19/11/2014 17:16,H,39,GASAL,2014/2015
01130041,FI3013,B,19/11/2014 17:16,H,40,GASAL,2014/2015
01130042,FI3013,B,19/11/2014 17:16,H,41,GASAL,2014/2015
01130043,FI3013,B,19/11/2014 17:16,H,42,GASAL,2014/2015
01130044,FI3013,B,19/11/2014 17:16,H,43,GASAL,2014/2015
01130045,FI3013,B,19/11/2014 17:16,H,44,GASAL,2014/2015
01130046,FI3013,B,19/11/2014 17:16,H,45,GASAL,2014/2015
01130047,FI3013,B,19/11/2014 17:16,H,46,GASAL,2014/2015
01130048,FI3013,B,19/11/2014 17:16,H,47,GASAL,2014/2015
01130049,FI3013,B,19/11/2014 17:16,H,48,GASAL,2014/2015
01130050,FI3013,B,19/11/2014 17:16,H,49,GASAL,2014/2015
01130051,FI3013,B,19/11/2014 17:16,H,50,GASAL,2014/2015
01130052,FI3013,B,19/11/2014 17:16,H,51,GASAL,2014/2015
01130053,FI3013,B,19/11/2014 17:16,H,52,GASAL,2014/2015
01130054,FI3013,B,19/11/2014 17:16,H,53,GASAL,2014/2015
01130055,FI3013,B,19/11/2014 17:16,H,54,GASAL,2014/2015
01130056,FI3013,B,19/11/2014 17:16,H,55,GASAL,2014/2015
01130057,FI3013,B,19/11/2014 17:16,H,56,GASAL,2014/2015
01130058,FI3013,B,19/11/2014 17:16,H,57,GASAL,2014/2015
01130059,FI3013,B,19/11/2014 17:16,H,58,GASAL,2014/2015
01072151,TE4433,A,20/11/2014 10:19,A,1,GASAL,2014/2015
01082170,TE4433,A,20/11/2014 10:19,A,2,GASAL,2014/2015
01082204,TE4433,A,20/11/2014 10:19,A,3,GASAL,2014/2015
01092239,TE4433,A,20/11/2014 10:19,A,4,GASAL,2014/2015
01092253,TE4433,A,20/11/2014 10:19,A,5,GASAL,2014/2015
01092260,TE4433,A,20/11/2014 10:19,H,6,GASAL,2014/2015
01092261,TE4433,A,20/11/2014 10:19,H,7,GASAL,2014/2015
01092263,TE4433,A,20/11/2014 10:19,H,8,GASAL,2014/2015
01092264,TE4433,A,20/11/2014 10:19,H,9,GASAL,2014/2015
01102271,TE4433,A,20/11/2014 10:19,H,10,GASAL,2014/2015
01102278,TE4433,A,20/11/2014 10:19,H,11,GASAL,2014/2015
01102290,TE4433,A,20/11/2014 10:19,H,12,GASAL,2014/2015
01102294,TE4433,A,20/11/2014 10:19,H,13,GASAL,2014/2015
01102295,TE4433,A,20/11/2014 10:19,H,14,GASAL,2014/2015
01102296,TE4433,A,20/11/2014 10:19,H,15,GASAL,2014/2015
01102300,TE4433,A,20/11/2014 10:19,H,16,GASAL,2014/2015
01102308,TE4433,A,20/11/2014 10:19,H,17,GASAL,2014/2015
01102311,TE4433,A,20/11/2014 10:19,H,18,GASAL,2014/2015
01102314,TE4433,A,20/11/2014 10:19,H,19,GASAL,2014/2015
01110009,FI3113,A,20/11/2014 11:50,H,1,GASAL,2014/2015
01120001,FI3113,A,20/11/2014 11:50,H,2,GASAL,2014/2015
01120004,FI3113,A,20/11/2014 11:50,H,3,GASAL,2014/2015
01120005,FI3113,A,20/11/2014 11:50,H,4,GASAL,2014/2015
01120006,FI3113,A,20/11/2014 11:50,H,5,GASAL,2014/2015
01120007,FI3113,A,20/11/2014 11:50,H,6,GASAL,2014/2015
01120008,FI3113,A,20/11/2014 11:50,H,7,GASAL,2014/2015
01120009,FI3113,A,20/11/2014 11:50,H,8,GASAL,2014/2015
01120010,FI3113,A,20/11/2014 11:50,H,9,GASAL,2014/2015
01120011,FI3113,A,20/11/2014 11:50,H,10,GASAL,2014/2015
01120012,FI3113,A,20/11/2014 11:50,H,11,GASAL,2014/2015
01120013,FI3113,A,20/11/2014 11:50,H,12,GASAL,2014/2015
01120014,FI3113,A,20/11/2014 11:50,H,13,GASAL,2014/2015
01120015,FI3113,A,20/11/2014 11:50,H,14,GASAL,2014/2015
01120016,FI3113,A,20/11/2014 11:50,H,15,GASAL,2014/2015
01120017,FI3113,A,20/11/2014 11:50,H,16,GASAL,2014/2015
01120018,FI3113,A,20/11/2014 11:50,A,17,GASAL,2014/2015
01120019,FI3113,A,20/11/2014 11:50,H,18,GASAL,2014/2015
01120020,FI3113,A,20/11/2014 11:50,H,19,GASAL,2014/2015
01120021,FI3113,A,20/11/2014 11:50,H,20,GASAL,2014/2015
01120022,FI3113,A,20/11/2014 11:50,H,21,GASAL,2014/2015
01120023,FI3113,A,20/11/2014 11:50,H,22,GASAL,2014/2015
01120024,FI3113,A,20/11/2014 11:50,H,23,GASAL,2014/2015
01120025,FI3113,A,20/11/2014 11:50,H,24,GASAL,2014/2015
01120026,FI3113,A,20/11/2014 11:50,H,25,GASAL,2014/2015
01120028,FI3113,A,20/11/2014 11:50,H,26,GASAL,2014/2015
01120029,FI3113,A,20/11/2014 11:50,H,27,GASAL,2014/2015
01120030,FI3113,A,20/11/2014 11:50,H,28,GASAL,2014/2015
01120031,FI3113,A,20/11/2014 11:50,H,29,GASAL,2014/2015
01120032,FI3113,A,20/11/2014 11:50,H,30,GASAL,2014/2015
01120033,FI3113,A,20/11/2014 11:50,H,31,GASAL,2014/2015
01120034,FI3113,A,20/11/2014 11:50,H,32,GASAL,2014/2015
01120036,FI3113,A,20/11/2014 11:50,H,33,GASAL,2014/2015
01120037,FI3113,A,20/11/2014 11:50,H,34,GASAL,2014/2015
01120038,FI3113,A,20/11/2014 11:50,A,35,GASAL,2014/2015
01120039,FI3113,A,20/11/2014 11:50,H,36,GASAL,2014/2015
01120040,FI3113,A,20/11/2014 11:50,H,37,GASAL,2014/2015
01120041,FI3113,A,20/11/2014 11:50,H,38,GASAL,2014/2015
01120042,FI3113,A,20/11/2014 11:50,H,39,GASAL,2014/2015
01120043,FI3113,A,20/11/2014 11:50,H,40,GASAL,2014/2015
01120044,FI3113,A,20/11/2014 11:50,H,41,GASAL,2014/2015
01120045,FI3113,A,20/11/2014 11:50,H,42,GASAL,2014/2015
01120046,FI3113,A,20/11/2014 11:50,H,43,GASAL,2014/2015
01120048,FI3113,A,20/11/2014 11:50,A,44,GASAL,2014/2015
01130047,FI3113,A,20/11/2014 11:50,A,45,GASAL,2014/2015
01110007,FI4023,B,20/11/2014 11:51,H,1,GASAL,2014/2015
01110008,FI4023,B,20/11/2014 11:51,H,2,GASAL,2014/2015
01110010,FI4023,B,20/11/2014 11:51,A,3,GASAL,2014/2015
01110011,FI4023,B,20/11/2014 11:51,H,4,GASAL,2014/2015
01110022,FI4023,B,20/11/2014 11:51,H,5,GASAL,2014/2015
01110029,FI4023,B,20/11/2014 11:51,H,6,GASAL,2014/2015
01110030,FI4023,B,20/11/2014 11:51,H,7,GASAL,2014/2015
01110032,FI4023,B,20/11/2014 11:51,H,8,GASAL,2014/2015
01110033,FI4023,B,20/11/2014 11:51,H,9,GASAL,2014/2015
01110035,FI4023,B,20/11/2014 11:51,H,10,GASAL,2014/2015
01110042,FI4023,B,20/11/2014 11:51,H,11,GASAL,2014/2015
01140001,FI3063,A,20/11/2014 11:56,H,1,GASAL,2014/2015
01140002,FI3063,A,20/11/2014 11:56,H,2,GASAL,2014/2015
01140003,FI3063,A,20/11/2014 11:56,H,3,GASAL,2014/2015
01140004,FI3063,A,20/11/2014 11:56,H,4,GASAL,2014/2015
01140005,FI3063,A,20/11/2014 11:56,H,5,GASAL,2014/2015
01140006,FI3063,A,20/11/2014 11:56,H,6,GASAL,2014/2015
01140007,FI3063,A,20/11/2014 11:56,H,7,GASAL,2014/2015
01140008,FI3063,A,20/11/2014 11:56,H,8,GASAL,2014/2015
01140009,FI3063,A,20/11/2014 11:56,H,9,GASAL,2014/2015
01140010,FI3063,A,20/11/2014 11:56,H,10,GASAL,2014/2015
01140011,FI3063,A,20/11/2014 11:56,H,11,GASAL,2014/2015
01140012,FI3063,A,20/11/2014 11:56,H,12,GASAL,2014/2015
01140013,FI3063,A,20/11/2014 11:56,H,13,GASAL,2014/2015
01140014,FI3063,A,20/11/2014 11:56,H,14,GASAL,2014/2015
01140015,FI3063,A,20/11/2014 11:56,H,15,GASAL,2014/2015
01140016,FI3063,A,20/11/2014 11:56,H,16,GASAL,2014/2015
01140017,FI3063,A,20/11/2014 11:56,H,17,GASAL,2014/2015
01140018,FI3063,A,20/11/2014 11:56,H,18,GASAL,2014/2015
01140019,FI3063,A,20/11/2014 11:56,H,19,GASAL,2014/2015
01140020,FI3063,A,20/11/2014 11:56,A,20,GASAL,2014/2015
01140021,FI3063,A,20/11/2014 11:56,H,21,GASAL,2014/2015
01140022,FI3063,A,20/11/2014 11:56,H,22,GASAL,2014/2015
01140023,FI3063,A,20/11/2014 11:56,H,23,GASAL,2014/2015
01140024,FI3063,A,20/11/2014 11:56,H,24,GASAL,2014/2015
