nim,kode,grup,kembali,absen,no,semester,th_ajaran
72140020,SI1036,B,27/11/2014 15:26,H,11,GASAL,2014/2015
72140021,SI1036,B,27/11/2014 15:26,H,12,GASAL,2014/2015
72140022,SI1036,B,27/11/2014 15:26,A,13,GASAL,2014/2015
72140024,SI1036,B,27/11/2014 15:26,H,14,GASAL,2014/2015
72140025,SI1036,B,27/11/2014 15:26,H,15,GASAL,2014/2015
72140026,SI1036,B,27/11/2014 15:26,A,16,GASAL,2014/2015
72140027,SI1036,B,27/11/2014 15:26,H,17,GASAL,2014/2015
72140028,SI1036,B,27/11/2014 15:26,A,18,GASAL,2014/2015
72140029,SI1036,B,27/11/2014 15:26,H,19,GASAL,2014/2015
72140030,SI1036,B,27/11/2014 15:26,A,20,GASAL,2014/2015
72140031,SI1036,B,27/11/2014 15:26,A,21,GASAL,2014/2015
72140032,SI1036,B,27/11/2014 15:26,A,22,GASAL,2014/2015
72140034,SI1036,B,27/11/2014 15:26,H,23,GASAL,2014/2015
72140035,SI1036,B,27/11/2014 15:26,A,24,GASAL,2014/2015
72140036,SI1036,B,27/11/2014 15:26,A,25,GASAL,2014/2015
72140037,SI1036,B,27/11/2014 15:26,H,26,GASAL,2014/2015
72140038,SI1036,B,27/11/2014 15:26,H,27,GASAL,2014/2015
72140039,SI1036,B,27/11/2014 15:26,A,28,GASAL,2014/2015
72140040,SI1036,B,27/11/2014 15:26,H,29,GASAL,2014/2015
23100608,MH5013,A,28/11/2014 10:53,A,1,GASAL,2014/2015
72110020,MH5013,A,28/11/2014 10:53,H,2,GASAL,2014/2015
72110023,MH5013,A,28/11/2014 10:53,H,3,GASAL,2014/2015
72110024,MH5013,A,28/11/2014 10:53,H,4,GASAL,2014/2015
72110025,MH5013,A,28/11/2014 10:53,A,5,GASAL,2014/2015
72110035,MH5013,A,28/11/2014 10:53,H,6,GASAL,2014/2015
72110063,MH5013,A,28/11/2014 10:53,H,7,GASAL,2014/2015
72110068,MH5013,A,28/11/2014 10:53,A,8,GASAL,2014/2015
72110075,MH5013,A,28/11/2014 10:53,H,9,GASAL,2014/2015
72120044,MH5013,A,28/11/2014 10:53,H,10,GASAL,2014/2015
72120054,MH5013,A,28/11/2014 10:53,H,11,GASAL,2014/2015
72120069,MH5013,A,28/11/2014 10:53,H,12,GASAL,2014/2015
72130016,MH5013,A,28/11/2014 10:53,H,13,GASAL,2014/2015
23100608,MH5013,A,26/09/2014 10:53,A,0,GASAL,2014/2015
72110020,MH5013,A,26/09/2014 10:53,H,0,GASAL,2014/2015
72110023,MH5013,A,26/09/2014 10:53,H,0,GASAL,2014/2015
72110024,MH5013,A,26/09/2014 10:53,H,0,GASAL,2014/2015
72110025,MH5013,A,26/09/2014 10:53,H,0,GASAL,2014/2015
72110035,MH5013,A,26/09/2014 10:53,A,0,GASAL,2014/2015
72110063,MH5013,A,26/09/2014 10:53,A,0,GASAL,2014/2015
72110068,MH5013,A,26/09/2014 10:53,H,0,GASAL,2014/2015
72110075,MH5013,A,26/09/2014 10:53,H,0,GASAL,2014/2015
72120044,MH5013,A,26/09/2014 10:53,H,0,GASAL,2014/2015
72120054,MH5013,A,26/09/2014 10:53,H,0,GASAL,2014/2015
72120069,MH5013,A,26/09/2014 10:53,A,0,GASAL,2014/2015
72130016,MH5013,A,26/09/2014 10:53,H,0,GASAL,2014/2015
23080310,SI1043,A,28/11/2014 10:57,H,1,GASAL,2014/2015
23080435,SI1043,A,28/11/2014 10:57,H,2,GASAL,2014/2015
23090466,SI1043,A,28/11/2014 10:57,H,3,GASAL,2014/2015
23090488,SI1043,A,28/11/2014 10:57,H,4,GASAL,2014/2015
23090511,SI1043,A,28/11/2014 10:57,H,5,GASAL,2014/2015
23090513,SI1043,A,28/11/2014 10:57,A,6,GASAL,2014/2015
23100592,SI1043,A,28/11/2014 10:57,H,7,GASAL,2014/2015
23100593,SI1043,A,28/11/2014 10:57,H,8,GASAL,2014/2015
23100606,SI1043,A,28/11/2014 10:57,H,9,GASAL,2014/2015
72110015,SI1043,A,28/11/2014 10:57,H,10,GASAL,2014/2015
72110026,SI1043,A,28/11/2014 10:57,H,11,GASAL,2014/2015
72110057,SI1043,A,28/11/2014 10:57,H,12,GASAL,2014/2015
72120011,SI1043,A,28/11/2014 10:57,H,13,GASAL,2014/2015
72120016,SI1043,A,28/11/2014 10:57,H,14,GASAL,2014/2015
72120019,SI1043,A,28/11/2014 10:57,H,15,GASAL,2014/2015
72120021,SI1043,A,28/11/2014 10:57,A,16,GASAL,2014/2015
72120029,SI1043,A,28/11/2014 10:57,H,17,GASAL,2014/2015
72120031,SI1043,A,28/11/2014 10:57,H,18,GASAL,2014/2015
72120032,SI1043,A,28/11/2014 10:57,H,19,GASAL,2014/2015
72120033,SI1043,A,28/11/2014 10:57,H,20,GASAL,2014/2015
72120034,SI1043,A,28/11/2014 10:57,H,21,GASAL,2014/2015
72120036,SI1043,A,28/11/2014 10:57,H,22,GASAL,2014/2015
72120037,SI1043,A,28/11/2014 10:57,H,23,GASAL,2014/2015
72120041,SI1043,A,28/11/2014 10:57,H,24,GASAL,2014/2015
72120045,SI1043,A,28/11/2014 10:57,H,25,GASAL,2014/2015
72120046,SI1043,A,28/11/2014 10:57,H,26,GASAL,2014/2015
72120051,SI1043,A,28/11/2014 10:57,H,27,GASAL,2014/2015
72120052,SI1043,A,28/11/2014 10:57,H,28,GASAL,2014/2015
72120058,SI1043,A,28/11/2014 10:57,H,29,GASAL,2014/2015
72120062,SI1043,A,28/11/2014 10:57,H,30,GASAL,2014/2015
72120077,SI1043,A,28/11/2014 10:57,H,31,GASAL,2014/2015
72120079,SI1043,A,28/11/2014 10:57,A,32,GASAL,2014/2015
72120080,SI1043,A,28/11/2014 10:57,A,33,GASAL,2014/2015
72120083,SI1043,A,28/11/2014 10:57,A,34,GASAL,2014/2015
72120085,SI1043,A,28/11/2014 10:57,A,35,GASAL,2014/2015
72130020,SI1043,A,28/11/2014 10:57,A,36,GASAL,2014/2015
72130032,SI1043,A,28/11/2014 10:57,A,37,GASAL,2014/2015
72130037,SI1043,A,28/11/2014 10:57,H,38,GASAL,2014/2015
23070247,SI1036,A,28/11/2014 14:27,A,1,GASAL,2014/2015
23070299,SI1036,A,28/11/2014 14:27,A,2,GASAL,2014/2015
23080393,SI1036,A,28/11/2014 14:27,H,3,GASAL,2014/2015
23080400,SI1036,A,28/11/2014 14:27,A,4,GASAL,2014/2015
23090460,SI1036,A,28/11/2014 14:27,H,5,GASAL,2014/2015
23090464,SI1036,A,28/11/2014 14:27,H,6,GASAL,2014/2015
23090509,SI1036,A,28/11/2014 14:27,H,7,GASAL,2014/2015
23090512,SI1036,A,28/11/2014 14:27,A,8,GASAL,2014/2015
23100597,SI1036,A,28/11/2014 14:27,H,9,GASAL,2014/2015
72110039,SI1036,A,28/11/2014 14:27,H,10,GASAL,2014/2015
72110050,SI1036,A,28/11/2014 14:27,H,11,GASAL,2014/2015
72110062,SI1036,A,28/11/2014 14:27,H,12,GASAL,2014/2015
72120038,SI1036,A,28/11/2014 14:27,A,13,GASAL,2014/2015
72120042,SI1036,A,28/11/2014 14:27,A,14,GASAL,2014/2015
72120074,SI1036,A,28/11/2014 14:27,A,15,GASAL,2014/2015
72130009,SI1036,A,28/11/2014 14:27,H,16,GASAL,2014/2015
72130013,SI1036,A,28/11/2014 14:27,H,17,GASAL,2014/2015
72130015,SI1036,A,28/11/2014 14:27,H,18,GASAL,2014/2015
72130038,SI1036,A,28/11/2014 14:27,A,19,GASAL,2014/2015
72130041,SI1036,A,28/11/2014 14:27,A,20,GASAL,2014/2015
72130046,SI1036,A,28/11/2014 14:27,A,21,GASAL,2014/2015
72130048,SI1036,A,28/11/2014 14:27,H,22,GASAL,2014/2015
72130053,SI1036,A,28/11/2014 14:27,H,23,GASAL,2014/2015
72140002,SI1036,A,28/11/2014 14:27,H,24,GASAL,2014/2015
72140003,SI1036,A,28/11/2014 14:27,H,25,GASAL,2014/2015
72140007,SI1036,A,28/11/2014 14:27,H,26,GASAL,2014/2015
72140010,SI1036,A,28/11/2014 14:27,A,27,GASAL,2014/2015
72140011,SI1036,A,28/11/2014 14:27,H,28,GASAL,2014/2015
72140013,SI1036,A,28/11/2014 14:27,H,29,GASAL,2014/2015
72140014,SI1036,A,28/11/2014 14:27,H,30,GASAL,2014/2015
72140016,SI1036,A,28/11/2014 14:27,A,31,GASAL,2014/2015
72140023,SI1036,A,28/11/2014 14:27,H,32,GASAL,2014/2015
72140033,SI1036,A,28/11/2014 14:27,H,33,GASAL,2014/2015
72140041,SI1036,A,28/11/2014 14:27,A,34,GASAL,2014/2015
72140042,SI1036,A,28/11/2014 14:27,A,35,GASAL,2014/2015
72140043,SI1036,A,28/11/2014 14:27,A,36,GASAL,2014/2015
72140044,SI1036,A,28/11/2014 14:27,H,37,GASAL,2014/2015
72140045,SI1036,A,28/11/2014 14:27,H,38,GASAL,2014/2015
72140046,SI1036,A,28/11/2014 14:27,A,39,GASAL,2014/2015
72140047,SI1036,A,28/11/2014 14:27,H,40,GASAL,2014/2015
72140048,SI1036,A,28/11/2014 14:27,A,41,GASAL,2014/2015
72140049,SI1036,A,28/11/2014 14:27,A,42,GASAL,2014/2015
72140050,SI1036,A,28/11/2014 14:27,H,43,GASAL,2014/2015
72140051,SI1036,A,28/11/2014 14:27,A,44,GASAL,2014/2015
72140052,SI1036,A,28/11/2014 14:27,A,45,GASAL,2014/2015
72140053,SI1036,A,28/11/2014 14:27,H,46,GASAL,2014/2015
23070247,SI1036,A,28/11/2014 14:31,A,1,GASAL,2014/2015
23070299,SI1036,A,28/11/2014 14:31,A,2,GASAL,2014/2015
23080393,SI1036,A,28/11/2014 14:31,H,3,GASAL,2014/2015
23080400,SI1036,A,28/11/2014 14:31,A,4,GASAL,2014/2015
23090460,SI1036,A,28/11/2014 14:31,H,5,GASAL,2014/2015
23090464,SI1036,A,28/11/2014 14:31,H,6,GASAL,2014/2015
23090509,SI1036,A,28/11/2014 14:31,H,7,GASAL,2014/2015
23090512,SI1036,A,28/11/2014 14:31,A,8,GASAL,2014/2015
23100597,SI1036,A,28/11/2014 14:31,H,9,GASAL,2014/2015
72110039,SI1036,A,28/11/2014 14:31,H,10,GASAL,2014/2015
72110050,SI1036,A,28/11/2014 14:31,H,11,GASAL,2014/2015
72110062,SI1036,A,28/11/2014 14:31,H,12,GASAL,2014/2015
72120038,SI1036,A,28/11/2014 14:31,A,13,GASAL,2014/2015
72120042,SI1036,A,28/11/2014 14:31,A,14,GASAL,2014/2015
72120074,SI1036,A,28/11/2014 14:31,A,15,GASAL,2014/2015
72130009,SI1036,A,28/11/2014 14:31,H,16,GASAL,2014/2015
72130013,SI1036,A,28/11/2014 14:31,H,17,GASAL,2014/2015
72130015,SI1036,A,28/11/2014 14:31,H,18,GASAL,2014/2015
72130038,SI1036,A,28/11/2014 14:31,A,19,GASAL,2014/2015
72130041,SI1036,A,28/11/2014 14:31,A,20,GASAL,2014/2015
72130046,SI1036,A,28/11/2014 14:31,A,21,GASAL,2014/2015
72130048,SI1036,A,28/11/2014 14:31,H,22,GASAL,2014/2015
72130053,SI1036,A,28/11/2014 14:31,H,23,GASAL,2014/2015
72140002,SI1036,A,28/11/2014 14:31,A,24,GASAL,2014/2015
72140003,SI1036,A,28/11/2014 14:31,H,25,GASAL,2014/2015
72140007,SI1036,A,28/11/2014 14:31,H,26,GASAL,2014/2015
72140010,SI1036,A,28/11/2014 14:31,H,27,GASAL,2014/2015
72140011,SI1036,A,28/11/2014 14:31,H,28,GASAL,2014/2015
72140013,SI1036,A,28/11/2014 14:31,H,29,GASAL,2014/2015
72140014,SI1036,A,28/11/2014 14:31,H,30,GASAL,2014/2015
72140016,SI1036,A,28/11/2014 14:31,H,31,GASAL,2014/2015
72140023,SI1036,A,28/11/2014 14:31,H,32,GASAL,2014/2015
72140033,SI1036,A,28/11/2014 14:31,H,33,GASAL,2014/2015
72140041,SI1036,A,28/11/2014 14:31,A,34,GASAL,2014/2015
72140042,SI1036,A,28/11/2014 14:31,A,35,GASAL,2014/2015
72140043,SI1036,A,28/11/2014 14:31,A,36,GASAL,2014/2015
72140044,SI1036,A,28/11/2014 14:31,H,37,GASAL,2014/2015
72140045,SI1036,A,28/11/2014 14:31,H,38,GASAL,2014/2015
72140046,SI1036,A,28/11/2014 14:31,A,39,GASAL,2014/2015
72140047,SI1036,A,28/11/2014 14:31,H,40,GASAL,2014/2015
72140048,SI1036,A,28/11/2014 14:31,A,41,GASAL,2014/2015
72140049,SI1036,A,28/11/2014 14:31,A,42,GASAL,2014/2015
72140050,SI1036,A,28/11/2014 14:31,H,43,GASAL,2014/2015
72140051,SI1036,A,28/11/2014 14:31,A,44,GASAL,2014/2015
72140052,SI1036,A,28/11/2014 14:31,A,45,GASAL,2014/2015
72140053,SI1036,A,28/11/2014 14:31,H,46,GASAL,2014/2015
23090460,MH5033,A,28/11/2014 17:21,H,1,GASAL,2014/2015
72110026,MH5033,A,28/11/2014 17:21,H,2,GASAL,2014/2015
72110080,MH5033,A,28/11/2014 17:21,A,3,GASAL,2014/2015
72120014,MH5033,A,28/11/2014 17:21,H,4,GASAL,2014/2015
72120051,MH5033,A,28/11/2014 17:21,H,5,GASAL,2014/2015
72120072,MH5033,A,28/11/2014 17:21,H,6,GASAL,2014/2015
72130002,MH5033,A,28/11/2014 17:21,H,7,GASAL,2014/2015
72130004,MH5033,A,28/11/2014 17:21,H,8,GASAL,2014/2015
72130006,MH5033,A,28/11/2014 17:21,H,9,GASAL,2014/2015
72130017,MH5033,A,28/11/2014 17:21,H,10,GASAL,2014/2015
72130021,MH5033,A,28/11/2014 17:21,H,11,GASAL,2014/2015
72130022,MH5033,A,28/11/2014 17:21,H,12,GASAL,2014/2015
72130025,MH5033,A,28/11/2014 17:21,A,13,GASAL,2014/2015
72130027,MH5033,A,28/11/2014 17:21,H,14,GASAL,2014/2015
72130028,MH5033,A,28/11/2014 17:21,H,15,GASAL,2014/2015
72130034,MH5033,A,28/11/2014 17:21,H,16,GASAL,2014/2015
72130047,MH5033,A,28/11/2014 17:21,H,17,GASAL,2014/2015
72130049,MH5033,A,28/11/2014 17:21,H,18,GASAL,2014/2015
72130050,MH5033,A,28/11/2014 17:21,H,19,GASAL,2014/2015
23090514,MH5023,A,29/11/2014 8:36,H,1,GASAL,2014/2015
23090522,MH5023,A,29/11/2014 8:36,H,2,GASAL,2014/2015
72110014,MH5023,A,29/11/2014 8:36,H,3,GASAL,2014/2015
72110023,MH5023,A,29/11/2014 8:36,H,4,GASAL,2014/2015
72120021,MH5023,A,29/11/2014 8:36,H,5,GASAL,2014/2015
72120050,MH5023,A,29/11/2014 8:36,H,6,GASAL,2014/2015
72120060,MH5023,A,29/11/2014 8:36,H,7,GASAL,2014/2015
23090514,MH5023,A,28/11/2014 8:36,H,0,GASAL,2014/2015
23090522,MH5023,A,28/11/2014 8:36,H,0,GASAL,2014/2015
72110014,MH5023,A,28/11/2014 8:36,H,0,GASAL,2014/2015
72110023,MH5023,A,28/11/2014 8:36,H,0,GASAL,2014/2015
72120021,MH5023,A,28/11/2014 8:36,A,0,GASAL,2014/2015
72120050,MH5023,A,28/11/2014 8:36,H,0,GASAL,2014/2015
72120060,MH5023,A,28/11/2014 8:36,H,0,GASAL,2014/2015
23080333,SM3016,A,18/11/2014 9:27,A,0,GASAL,2014/2015
72110020,SM3016,A,18/11/2014 9:27,H,0,GASAL,2014/2015
72110022,SM3016,A,18/11/2014 9:27,H,0,GASAL,2014/2015
72110072,SM3016,A,18/11/2014 9:27,H,0,GASAL,2014/2015
72110074,SM3016,A,18/11/2014 9:27,A,0,GASAL,2014/2015
72120008,SM3016,A,18/11/2014 9:27,H,0,GASAL,2014/2015
72120014,SM3016,A,18/11/2014 9:27,A,0,GASAL,2014/2015
72120016,SM3016,A,18/11/2014 9:27,H,0,GASAL,2014/2015
72120025,SM3016,A,18/11/2014 9:27,H,0,GASAL,2014/2015
72120057,SM3016,A,18/11/2014 9:27,H,0,GASAL,2014/2015
23080434,SI2026,A,29/11/2014 11:40,A,1,GASAL,2014/2015
23090466,SI2026,A,29/11/2014 11:40,A,2,GASAL,2014/2015
23090494,SI2026,A,29/11/2014 11:40,H,3,GASAL,2014/2015
23090509,SI2026,A,29/11/2014 11:40,H,4,GASAL,2014/2015
72110010,SI2026,A,29/11/2014 11:40,H,5,GASAL,2014/2015
72110013,SI2026,A,29/11/2014 11:40,H,6,GASAL,2014/2015
72110018,SI2026,A,29/11/2014 11:40,A,7,GASAL,2014/2015
72110024,SI2026,A,29/11/2014 11:40,H,8,GASAL,2014/2015
72110039,SI2026,A,29/11/2014 11:40,H,9,GASAL,2014/2015
72110040,SI2026,A,29/11/2014 11:40,A,10,GASAL,2014/2015
72110044,SI2026,A,29/11/2014 11:40,A,11,GASAL,2014/2015
72110079,SI2026,A,29/11/2014 11:40,H,12,GASAL,2014/2015
72120011,SI2026,A,29/11/2014 11:40,H,13,GASAL,2014/2015
72120023,SI2026,A,29/11/2014 11:40,H,14,GASAL,2014/2015
72120034,SI2026,A,29/11/2014 11:40,H,15,GASAL,2014/2015
72120045,SI2026,A,29/11/2014 11:40,H,16,GASAL,2014/2015
72120052,SI2026,A,29/11/2014 11:40,H,17,GASAL,2014/2015
72120054,SI2026,A,29/11/2014 11:40,A,18,GASAL,2014/2015
72120056,SI2026,A,29/11/2014 11:40,H,19,GASAL,2014/2015
72120058,SI2026,A,29/11/2014 11:40,H,20,GASAL,2014/2015
72120069,SI2026,A,29/11/2014 11:40,H,21,GASAL,2014/2015
72120079,SI2026,A,29/11/2014 11:40,A,22,GASAL,2014/2015
72120080,SI2026,A,29/11/2014 11:40,H,23,GASAL,2014/2015
72120083,SI2026,A,29/11/2014 11:40,A,24,GASAL,2014/2015
72130001,SI2026,A,29/11/2014 11:40,H,25,GASAL,2014/2015
72130002,SI2026,A,29/11/2014 11:40,H,26,GASAL,2014/2015
72130004,SI2026,A,29/11/2014 11:40,H,27,GASAL,2014/2015
72130005,SI2026,A,29/11/2014 11:40,H,28,GASAL,2014/2015
72130006,SI2026,A,29/11/2014 11:40,H,29,GASAL,2014/2015
72130007,SI2026,A,29/11/2014 11:40,H,30,GASAL,2014/2015
72130009,SI2026,A,29/11/2014 11:40,H,31,GASAL,2014/2015
72130011,SI2026,A,29/11/2014 11:40,H,32,GASAL,2014/2015
72130012,SI2026,A,29/11/2014 11:40,A,33,GASAL,2014/2015
72130016,SI2026,A,29/11/2014 11:40,H,34,GASAL,2014/2015
72130017,SI2026,A,29/11/2014 11:40,H,35,GASAL,2014/2015
72130018,SI2026,A,29/11/2014 11:40,H,36,GASAL,2014/2015
72130019,SI2026,A,29/11/2014 11:40,A,37,GASAL,2014/2015
72130021,SI2026,A,29/11/2014 11:40,H,38,GASAL,2014/2015
72130022,SI2026,A,29/11/2014 11:40,H,39,GASAL,2014/2015
72130023,SI2026,A,29/11/2014 11:40,H,40,GASAL,2014/2015
72130025,SI2026,A,29/11/2014 11:40,H,41,GASAL,2014/2015
72130026,SI2026,A,29/11/2014 11:40,H,42,GASAL,2014/2015
72130027,SI2026,A,29/11/2014 11:40,H,43,GASAL,2014/2015
72130028,SI2026,A,29/11/2014 11:40,H,44,GASAL,2014/2015
72130030,SI2026,A,29/11/2014 11:40,H,45,GASAL,2014/2015
72130033,SI2026,A,29/11/2014 11:40,H,46,GASAL,2014/2015
72130034,SI2026,A,29/11/2014 11:40,H,47,GASAL,2014/2015
72130035,SI2026,A,29/11/2014 11:40,H,48,GASAL,2014/2015
72130037,SI2026,A,29/11/2014 11:40,H,49,GASAL,2014/2015
72130040,SI2026,A,29/11/2014 11:40,H,50,GASAL,2014/2015
72130041,SI2026,A,29/11/2014 11:40,A,51,GASAL,2014/2015
72130044,SI2026,A,29/11/2014 11:40,H,52,GASAL,2014/2015
72130046,SI2026,A,29/11/2014 11:40,H,53,GASAL,2014/2015
72130049,SI2026,A,29/11/2014 11:40,H,54,GASAL,2014/2015
72130050,SI2026,A,29/11/2014 11:40,H,55,GASAL,2014/2015
72130053,SI2026,A,29/11/2014 11:40,H,56,GASAL,2014/2015
72110020,PB5033,A,07/10/2014 9:15,H,0,GASAL,2014/2015
72110031,PB5033,A,07/10/2014 9:15,H,0,GASAL,2014/2015
72110051,PB5033,A,07/10/2014 9:15,H,0,GASAL,2014/2015
72110066,PB5033,A,07/10/2014 9:15,H,0,GASAL,2014/2015
72120033,PB5033,A,07/10/2014 9:15,H,0,GASAL,2014/2015
72130052,PB5033,A,07/10/2014 9:15,H,0,GASAL,2014/2015
72140001,PR9100,A,01/12/2014 10:57,H,1,GASAL,2014/2015
72140002,PR9100,A,01/12/2014 10:57,H,2,GASAL,2014/2015
72140003,PR9100,A,01/12/2014 10:57,H,3,GASAL,2014/2015
72140004,PR9100,A,01/12/2014 10:57,H,4,GASAL,2014/2015
72140005,PR9100,A,01/12/2014 10:57,H,5,GASAL,2014/2015
72140006,PR9100,A,01/12/2014 10:57,A,6,GASAL,2014/2015
72140007,PR9100,A,01/12/2014 10:57,H,7,GASAL,2014/2015
72140008,PR9100,A,01/12/2014 10:57,H,8,GASAL,2014/2015
72140009,PR9100,A,01/12/2014 10:57,H,9,GASAL,2014/2015
72140010,PR9100,A,01/12/2014 10:57,A,10,GASAL,2014/2015
72140011,PR9100,A,01/12/2014 10:57,H,11,GASAL,2014/2015
72140012,PR9100,A,01/12/2014 10:57,H,12,GASAL,2014/2015
72140013,PR9100,A,01/12/2014 10:57,H,13,GASAL,2014/2015
72140014,PR9100,A,01/12/2014 10:57,H,14,GASAL,2014/2015
72140016,PR9100,A,01/12/2014 10:57,A,15,GASAL,2014/2015
72140018,PR9100,A,01/12/2014 10:57,H,16,GASAL,2014/2015
72140019,PR9100,A,01/12/2014 10:57,H,17,GASAL,2014/2015
72140020,PR9100,A,01/12/2014 10:57,H,18,GASAL,2014/2015
72140021,PR9100,A,01/12/2014 10:57,A,19,GASAL,2014/2015
72140022,PR9100,A,01/12/2014 10:57,A,20,GASAL,2014/2015
72140023,PR9100,A,01/12/2014 10:57,H,21,GASAL,2014/2015
72140024,PR9100,A,01/12/2014 10:57,H,22,GASAL,2014/2015
72140025,PR9100,A,01/12/2014 10:57,H,23,GASAL,2014/2015
72140026,PR9100,A,01/12/2014 10:57,A,24,GASAL,2014/2015
72140027,PR9100,A,01/12/2014 10:57,H,25,GASAL,2014/2015
72140028,PR9100,A,01/12/2014 10:57,A,26,GASAL,2014/2015
72140029,PR9100,A,01/12/2014 10:57,H,27,GASAL,2014/2015
72140030,PR9100,A,01/12/2014 10:57,H,28,GASAL,2014/2015
72140031,PR9100,A,01/12/2014 10:57,A,29,GASAL,2014/2015
72140032,PR9100,A,01/12/2014 10:57,H,30,GASAL,2014/2015
72140033,PR9100,A,01/12/2014 10:57,H,31,GASAL,2014/2015
72140034,PR9100,A,01/12/2014 10:57,H,32,GASAL,2014/2015
72140035,PR9100,A,01/12/2014 10:57,A,33,GASAL,2014/2015
72140036,PR9100,A,01/12/2014 10:57,H,34,GASAL,2014/2015
72140037,PR9100,A,01/12/2014 10:57,H,35,GASAL,2014/2015
72140038,PR9100,A,01/12/2014 10:57,H,36,GASAL,2014/2015
72140039,PR9100,A,01/12/2014 10:57,H,37,GASAL,2014/2015
72140040,PR9100,A,01/12/2014 10:57,H,38,GASAL,2014/2015
72140041,PR9100,A,01/12/2014 10:57,H,39,GASAL,2014/2015
72140042,PR9100,A,01/12/2014 10:57,H,40,GASAL,2014/2015
72140043,PR9100,A,01/12/2014 10:57,A,41,GASAL,2014/2015
72140044,PR9100,A,01/12/2014 10:57,H,42,GASAL,2014/2015
72140045,PR9100,A,01/12/2014 10:57,H,43,GASAL,2014/2015
72140046,PR9100,A,01/12/2014 10:57,A,44,GASAL,2014/2015
72140047,PR9100,A,01/12/2014 10:57,H,45,GASAL,2014/2015
72140048,PR9100,A,01/12/2014 10:57,A,46,GASAL,2014/2015
72140049,PR9100,A,01/12/2014 10:57,H,47,GASAL,2014/2015
72140050,PR9100,A,01/12/2014 10:57,H,48,GASAL,2014/2015
72140051,PR9100,A,01/12/2014 10:57,A,49,GASAL,2014/2015
72140052,PR9100,A,01/12/2014 10:57,A,50,GASAL,2014/2015
72140053,PR9100,A,01/12/2014 10:57,H,51,GASAL,2014/2015
23090488,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
23100543,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72110008,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72110015,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72110018,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72110039,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72110062,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72120042,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72120045,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72120046,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72120051,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72120056,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72120058,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72120079,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72130047,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72130048,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
23090488,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
23100543,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72110008,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72110015,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72110018,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72110039,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72110062,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72120042,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72120045,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72120046,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72120051,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72120056,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72120058,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72120079,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72130047,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
72130048,MH5053,A,16/11/2014 11:27,H,0,GASAL,2014/2015
23090488,MH5053,A,15/11/2014 11:27,H,0,GASAL,2014/2015
23100543,MH5053,A,15/11/2014 11:27,H,0,GASAL,2014/2015
72110008,MH5053,A,15/11/2014 11:27,H,0,GASAL,2014/2015
72110015,MH5053,A,15/11/2014 11:27,H,0,GASAL,2014/2015
72110018,MH5053,A,15/11/2014 11:27,H,0,GASAL,2014/2015
72110039,MH5053,A,15/11/2014 11:27,H,0,GASAL,2014/2015
72110062,MH5053,A,15/11/2014 11:27,H,0,GASAL,2014/2015
72120042,MH5053,A,15/11/2014 11:27,H,0,GASAL,2014/2015
72120045,MH5053,A,15/11/2014 11:27,H,0,GASAL,2014/2015
72120046,MH5053,A,15/11/2014 11:27,H,0,GASAL,2014/2015
72120051,MH5053,A,15/11/2014 11:27,H,0,GASAL,2014/2015
72120056,MH5053,A,15/11/2014 11:27,H,0,GASAL,2014/2015
72120058,MH5053,A,15/11/2014 11:27,H,0,GASAL,2014/2015
72120079,MH5053,A,15/11/2014 11:27,H,0,GASAL,2014/2015
